old_label,label,date
hCoV-19/USA/WA-UW-2526/2020|EPI_ISL_485994|2020-03-30|1,hCoV-19/USA/WA-UW-2526/2020|EPI_ISL_485994|2020-03-30|1,2020-03-30
hCoV-19/USA/WA-S260/2020|EPI_ISL_430114|2020-03-12|1,hCoV-19/USA/WA-S260/2020|EPI_ISL_430114|2020-03-12|1,2020-03-12
hCoV-19/England/NORT-282F61/2020|EPI_ISL_488680|2020-03-28|1,hCoV-19/England/NORT-282F61/2020|EPI_ISL_488680|2020-03-28|1,2020-03-28
hCoV-19/England/NORT-2950D1/2020|EPI_ISL_488732|2020-03-29|1,hCoV-19/England/NORT-2950D1/2020|EPI_ISL_488732|2020-03-29|1,2020-03-29
hCoV-19/England/NORT-28206E/2020|EPI_ISL_488682|2020-03-24|1,hCoV-19/England/NORT-28206E/2020|EPI_ISL_488682|2020-03-24|1,2020-03-24
hCoV-19/USA/WA-UW-1334/2020|EPI_ISL_422995|2020-03-17|1,hCoV-19/USA/WA-UW-1334/2020|EPI_ISL_422995|2020-03-17|1,2020-03-17
hCoV-19/USA/WA-UW214/2020|EPI_ISL_417363|2020-03-14|1,hCoV-19/USA/WA-UW214/2020|EPI_ISL_417363|2020-03-14|1,2020-03-14
hCoV-19/USA/WA-UW207/2020|EPI_ISL_417356|2020-03-13|2,hCoV-19/USA/WA-UW207/2020|EPI_ISL_417356|2020-03-13|2,2020-03-13
hCoV-19/USA/WA-UW-383/2020|EPI_ISL_570044|2020-03-11|1,hCoV-19/USA/WA-UW-383/2020|EPI_ISL_570044|2020-03-11|1,2020-03-11
hCoV-19/USA/WA-UW-6242/2020|EPI_ISL_570090|2020-04-02|2,hCoV-19/USA/WA-UW-6242/2020|EPI_ISL_570090|2020-04-02|2,2020-04-02
hCoV-19/USA/WA-UW55/2020|EPI_ISL_415620|2020-03-09|1,hCoV-19/USA/WA-UW55/2020|EPI_ISL_415620|2020-03-09|1,2020-03-09
hCoV-19/England/20149051704/2020|EPI_ISL_466205|2020-04-02|1,hCoV-19/England/20149051704/2020|EPI_ISL_466205|2020-04-02|1,2020-04-02
hCoV-19/USA/WA-S265/2020|EPI_ISL_430119|2020-03-05|10,hCoV-19/USA/WA-S265/2020|EPI_ISL_430119|2020-03-05|10,2020-03-05
hCoV-19/USA/WA-UW-2039/2020|EPI_ISL_477697|2020-03-23|1,hCoV-19/USA/WA-UW-2039/2020|EPI_ISL_477697|2020-03-23|1,2020-03-23
hCoV-19/USA/WA-UW361/2020|EPI_ISL_418928|2020-03-15|1,hCoV-19/USA/WA-UW361/2020|EPI_ISL_418928|2020-03-15|1,2020-03-15
hCoV-19/USA/WA-UW-3834/2020|EPI_ISL_427187|2020-03-26|1,hCoV-19/USA/WA-UW-3834/2020|EPI_ISL_427187|2020-03-26|1,2020-03-26
hCoV-19/USA/WA-UW239/2020|EPI_ISL_417453|2020-03-14|1,hCoV-19/USA/WA-UW239/2020|EPI_ISL_417453|2020-03-14|1,2020-03-14
hCoV-19/USA/WA-UW175/2020|EPI_ISL_416713|2020-03-15|2,hCoV-19/USA/WA-UW175/2020|EPI_ISL_416713|2020-03-15|2,2020-03-15
hCoV-19/England/NORT-284A40/2020|EPI_ISL_488602|2020-03-26|1,hCoV-19/England/NORT-284A40/2020|EPI_ISL_488602|2020-03-26|1,2020-03-26
hCoV-19/USA/WA-UW-6442/2020|EPI_ISL_570116|2020-04-03|1,hCoV-19/USA/WA-UW-6442/2020|EPI_ISL_570116|2020-04-03|1,2020-04-03
hCoV-19/USA/WA-UW-4663/2020|EPI_ISL_461400|2020-04-06|1,hCoV-19/USA/WA-UW-4663/2020|EPI_ISL_461400|2020-04-06|1,2020-04-06
hCoV-19/USA/AZ-TG664470/2020|EPI_ISL_696103|2020-04-20|1,hCoV-19/USA/AZ-TG664470/2020|EPI_ISL_696103|2020-04-20|1,2020-04-20
hCoV-19/USA/WA-UW-2909/2020|EPI_ISL_486047|2020-03-28|1,hCoV-19/USA/WA-UW-2909/2020|EPI_ISL_486047|2020-03-28|1,2020-03-28
hCoV-19/USA/ME-HETL-J0053/2020|EPI_ISL_513464|2020-03-13|2,hCoV-19/USA/ME-HETL-J0053/2020|EPI_ISL_513464|2020-03-13|2,2020-03-13
hCoV-19/USA/ME-HETL-J0052/2020|EPI_ISL_513463|2020-03-16|2,hCoV-19/USA/ME-HETL-J0052/2020|EPI_ISL_513463|2020-03-16|2,2020-03-16
hCoV-19/USA/ME-HETL-J0078/2020|EPI_ISL_513489|2020-03-19|1,hCoV-19/USA/ME-HETL-J0078/2020|EPI_ISL_513489|2020-03-19|1,2020-03-19
hCoV-19/USA/NY-Wadsworth-47388-01/2020|EPI_ISL_676854|2020-04-14|2,hCoV-19/USA/NY-Wadsworth-47388-01/2020|EPI_ISL_676854|2020-04-14|2,2020-04-14
hCoV-19/USA/WA-S383/2020|EPI_ISL_434143|2020-03-27|5,hCoV-19/USA/WA-S383/2020|EPI_ISL_434143|2020-03-27|5,2020-03-27
hCoV-19/USA/WA-UW-2370/2020|EPI_ISL_477713|2020-03-30|1,hCoV-19/USA/WA-UW-2370/2020|EPI_ISL_477713|2020-03-30|1,2020-03-30
hCoV-19/USA/WA-UW217/2020|EPI_ISL_417366|2020-03-14|1,hCoV-19/USA/WA-UW217/2020|EPI_ISL_417366|2020-03-14|1,2020-03-14
hCoV-19/USA/WA-UW88/2020|EPI_ISL_416444|2020-03-10|1,hCoV-19/USA/WA-UW88/2020|EPI_ISL_416444|2020-03-10|1,2020-03-10
hCoV-19/USA/WA-UW-3950/2020|EPI_ISL_427218|2020-03-27|1,hCoV-19/USA/WA-UW-3950/2020|EPI_ISL_427218|2020-03-27|1,2020-03-27
hCoV-19/USA/WA-S1014/2020|EPI_ISL_463504|2020-04-30|1,hCoV-19/USA/WA-S1014/2020|EPI_ISL_463504|2020-04-30|1,2020-04-30
hCoV-19/USA/WA-S1191/2020|EPI_ISL_463681|2020-05-05|1,hCoV-19/USA/WA-S1191/2020|EPI_ISL_463681|2020-05-05|1,2020-05-05
hCoV-19/USA/WA-S758/2020|EPI_ISL_449928|2020-04-13|16,hCoV-19/USA/WA-S758/2020|EPI_ISL_449928|2020-04-13|16,2020-04-13
hCoV-19/USA/WA-S1161/2020|EPI_ISL_463651|2020-05-06|1,hCoV-19/USA/WA-S1161/2020|EPI_ISL_463651|2020-05-06|1,2020-05-06
hCoV-19/USA/WA-S1277/2020|EPI_ISL_495727|2020-05-11|1,hCoV-19/USA/WA-S1277/2020|EPI_ISL_495727|2020-05-11|1,2020-05-11
hCoV-19/USA/WA-S1538/2020|EPI_ISL_495964|2020-05-26|1,hCoV-19/USA/WA-S1538/2020|EPI_ISL_495964|2020-05-26|1,2020-05-26
hCoV-19/USA/WA-S1371/2020|EPI_ISL_495821|2020-05-05|1,hCoV-19/USA/WA-S1371/2020|EPI_ISL_495821|2020-05-05|1,2020-05-05
hCoV-19/USA/WA-S1366/2020|EPI_ISL_495816|2020-05-18|1,hCoV-19/USA/WA-S1366/2020|EPI_ISL_495816|2020-05-18|1,2020-05-18
hCoV-19/USA/WA-S1542/2020|EPI_ISL_495968|2020-05-26|1,hCoV-19/USA/WA-S1542/2020|EPI_ISL_495968|2020-05-26|1,2020-05-26
hCoV-19/USA/WA-S1334/2020|EPI_ISL_495784|2020-05-13|1,hCoV-19/USA/WA-S1334/2020|EPI_ISL_495784|2020-05-13|1,2020-05-13
hCoV-19/USA/WA-S1367/2020|EPI_ISL_495817|2020-05-18|1,hCoV-19/USA/WA-S1367/2020|EPI_ISL_495817|2020-05-18|1,2020-05-18
hCoV-19/USA/WA-S1143/2020|EPI_ISL_463633|2020-05-05|4,hCoV-19/USA/WA-S1143/2020|EPI_ISL_463633|2020-05-05|4,2020-05-05
hCoV-19/USA/WA-S1008/2020|EPI_ISL_463498|2020-04-29|4,hCoV-19/USA/WA-S1008/2020|EPI_ISL_463498|2020-04-29|4,2020-04-29
hCoV-19/USA/WA-S951/2020|EPI_ISL_463441|2020-04-27|2,hCoV-19/USA/WA-S951/2020|EPI_ISL_463441|2020-04-27|2,2020-04-27
hCoV-19/USA/WA-S311/2020|EPI_ISL_434071|2020-04-04|2,hCoV-19/USA/WA-S311/2020|EPI_ISL_434071|2020-04-04|2,2020-04-04
hCoV-19/USA/WA-S658/2020|EPI_ISL_438211|2020-04-21|1,hCoV-19/USA/WA-S658/2020|EPI_ISL_438211|2020-04-21|1,2020-04-21
hCoV-19/USA/WA-S761/2020|EPI_ISL_449931|2020-04-14|1,hCoV-19/USA/WA-S761/2020|EPI_ISL_449931|2020-04-14|1,2020-04-14
hCoV-19/USA/WA-S1378/2020|EPI_ISL_495828|2020-05-19|5,hCoV-19/USA/WA-S1378/2020|EPI_ISL_495828|2020-05-19|5,2020-05-19
hCoV-19/USA/WA-S1506/2020|EPI_ISL_495932|2020-05-22|1,hCoV-19/USA/WA-S1506/2020|EPI_ISL_495932|2020-05-22|1,2020-05-22
hCoV-19/USA/WA-S428/2020|EPI_ISL_434188|2020-03-28|21,hCoV-19/USA/WA-S428/2020|EPI_ISL_434188|2020-03-28|21,2020-03-28
hCoV-19/USA/WA-S346/2020|EPI_ISL_434106|2020-04-04|1,hCoV-19/USA/WA-S346/2020|EPI_ISL_434106|2020-04-04|1,2020-04-04
hCoV-19/USA/MN-MDH-75/2020|EPI_ISL_460064|2020-03-16|1,hCoV-19/USA/MN-MDH-75/2020|EPI_ISL_460064|2020-03-16|1,2020-03-16
hCoV-19/USA/WA-UW201/2020|EPI_ISL_417350|2020-03-12|1,hCoV-19/USA/WA-UW201/2020|EPI_ISL_417350|2020-03-12|1,2020-03-12
hCoV-19/USA/WA-UW-1700/2020|EPI_ISL_424222|2020-03-20|1,hCoV-19/USA/WA-UW-1700/2020|EPI_ISL_424222|2020-03-20|1,2020-03-20
hCoV-19/USA/WA-UW-335/2020|EPI_ISL_570028|2020-03-10|1,hCoV-19/USA/WA-UW-335/2020|EPI_ISL_570028|2020-03-10|1,2020-03-10
hCoV-19/USA/CA-CZB0721/2020|EPI_ISL_429020|2020-03-31|1,hCoV-19/USA/CA-CZB0721/2020|EPI_ISL_429020|2020-03-31|1,2020-03-31
hCoV-19/USA/CA-CDPH009/2020|EPI_ISL_515902|2020-03-27|1,hCoV-19/USA/CA-CDPH009/2020|EPI_ISL_515902|2020-03-27|1,2020-03-27
hCoV-19/USA/CA-CZB-1330/2020|EPI_ISL_468358|2020-04-02|1,hCoV-19/USA/CA-CZB-1330/2020|EPI_ISL_468358|2020-04-02|1,2020-04-02
hCoV-19/USA/WA-UW-4583/2020|EPI_ISL_570051|2020-03-31|1,hCoV-19/USA/WA-UW-4583/2020|EPI_ISL_570051|2020-03-31|1,2020-03-31
hCoV-19/USA/WA-UW304/2020|EPI_ISL_418872|2020-03-16|1,hCoV-19/USA/WA-UW304/2020|EPI_ISL_418872|2020-03-16|1,2020-03-16
hCoV-19/USA/WA-UW387/2020|EPI_ISL_418952|2020-03-16|1,hCoV-19/USA/WA-UW387/2020|EPI_ISL_418952|2020-03-16|1,2020-03-16
hCoV-19/USA/WA-UW94/2020|EPI_ISL_416450|2020-03-11|1,hCoV-19/USA/WA-UW94/2020|EPI_ISL_416450|2020-03-11|1,2020-03-11
hCoV-19/Scotland/GCVR-170671/2020|EPI_ISL_459561|2020-03-24|1,hCoV-19/Scotland/GCVR-170671/2020|EPI_ISL_459561|2020-03-24|1,2020-03-24
hCoV-19/Scotland/CVR190/2020|EPI_ISL_425725|2020-03-18|1,hCoV-19/Scotland/CVR190/2020|EPI_ISL_425725|2020-03-18|1,2020-03-18
hCoV-19/Scotland/GCVR-170662/2020|EPI_ISL_459653|2020-03-24|1,hCoV-19/Scotland/GCVR-170662/2020|EPI_ISL_459653|2020-03-24|1,2020-03-24
hCoV-19/Scotland/GCVR-170653/2020|EPI_ISL_459652|2020-03-24|1,hCoV-19/Scotland/GCVR-170653/2020|EPI_ISL_459652|2020-03-24|1,2020-03-24
hCoV-19/England/20144011504/2020|EPI_ISL_423506|2020-03-30|1,hCoV-19/England/20144011504/2020|EPI_ISL_423506|2020-03-30|1,2020-03-30
hCoV-19/Scotland/GCVR-17050B/2020|EPI_ISL_459667|2020-03-23|1,hCoV-19/Scotland/GCVR-17050B/2020|EPI_ISL_459667|2020-03-23|1,2020-03-23
hCoV-19/USA/CA-QDX-154/2020|EPI_ISL_467816|2020-03-16|1,hCoV-19/USA/CA-QDX-154/2020|EPI_ISL_467816|2020-03-16|1,2020-03-16
hCoV-19/USA/CA-QDX-155/2020|EPI_ISL_467817|2020-03-16|1,hCoV-19/USA/CA-QDX-155/2020|EPI_ISL_467817|2020-03-16|1,2020-03-16
hCoV-19/USA/WA-UW-555/2020|EPI_ISL_430887|2020-03-12|1,hCoV-19/USA/WA-UW-555/2020|EPI_ISL_430887|2020-03-12|1,2020-03-12
hCoV-19/USA/WA-UW-2953/2020|EPI_ISL_486059|2020-03-27|1,hCoV-19/USA/WA-UW-2953/2020|EPI_ISL_486059|2020-03-27|1,2020-03-27
hCoV-19/USA/WA-UW-4562/2020|EPI_ISL_460624|2020-03-30|1,hCoV-19/USA/WA-UW-4562/2020|EPI_ISL_460624|2020-03-30|1,2020-03-30
hCoV-19/USA/WA-S368/2020|EPI_ISL_434128|2020-03-26|2,hCoV-19/USA/WA-S368/2020|EPI_ISL_434128|2020-03-26|2,2020-03-26
hCoV-19/USA/CA-QDX-1914/2020|EPI_ISL_604199|2020-03-14|1,hCoV-19/USA/CA-QDX-1914/2020|EPI_ISL_604199|2020-03-14|1,2020-03-14
hCoV-19/USA/CA-CZB076/2020|EPI_ISL_429057|2020-03-28|1,hCoV-19/USA/CA-CZB076/2020|EPI_ISL_429057|2020-03-28|1,2020-03-28
hCoV-19/USA/CA-CZB0154/2020|EPI_ISL_429047|2020-04-08|1,hCoV-19/USA/CA-CZB0154/2020|EPI_ISL_429047|2020-04-08|1,2020-04-08
hCoV-19/USA/CA-QDX-1552/2020|EPI_ISL_603798|2020-03-18|1,hCoV-19/USA/CA-QDX-1552/2020|EPI_ISL_603798|2020-03-18|1,2020-03-18
hCoV-19/USA/VA-DCLS-0671/2020|EPI_ISL_500834|2020-04-17|1,hCoV-19/USA/VA-DCLS-0671/2020|EPI_ISL_500834|2020-04-17|1,2020-04-17
hCoV-19/USA/VA-DCLS-0674/2020|EPI_ISL_500837|2020-04-17|1,hCoV-19/USA/VA-DCLS-0674/2020|EPI_ISL_500837|2020-04-17|1,2020-04-17
hCoV-19/USA/WA-UW-687/2020|EPI_ISL_476933|2020-03-13|1,hCoV-19/USA/WA-UW-687/2020|EPI_ISL_476933|2020-03-13|1,2020-03-13
hCoV-19/USA/CA-QDX-2462/2020|EPI_ISL_604749|2020-03-16|2,hCoV-19/USA/CA-QDX-2462/2020|EPI_ISL_604749|2020-03-16|2,2020-03-16
hCoV-19/Canada/ON-UHTC_0049/2020|EPI_ISL_464013|2020-04-05|1,hCoV-19/Canada/ON-UHTC_0049/2020|EPI_ISL_464013|2020-04-05|1,2020-04-05
hCoV-19/USA/WA-UW199/2020|EPI_ISL_417348|2020-03-13|1,hCoV-19/USA/WA-UW199/2020|EPI_ISL_417348|2020-03-13|1,2020-03-13
hCoV-19/USA/WA-UW-1785/2020|EPI_ISL_424250|2020-03-19|1,hCoV-19/USA/WA-UW-1785/2020|EPI_ISL_424250|2020-03-19|1,2020-03-19
hCoV-19/USA/WA-UW-1718/2020|EPI_ISL_424210|2020-03-20|1,hCoV-19/USA/WA-UW-1718/2020|EPI_ISL_424210|2020-03-20|1,2020-03-20
hCoV-19/Australia/TAS65/2020|EPI_ISL_522737|2020-03-18|1,hCoV-19/Australia/TAS65/2020|EPI_ISL_522737|2020-03-18|1,2020-03-18
hCoV-19/Australia/VIC46/2020|EPI_ISL_419816|2020-03-11|2,hCoV-19/Australia/VIC46/2020|EPI_ISL_419816|2020-03-11|2,2020-03-11
hCoV-19/USA/WA-UW215/2020|EPI_ISL_417364|2020-03-12|45,hCoV-19/USA/WA-UW215/2020|EPI_ISL_417364|2020-03-12|45,2020-03-12
hCoV-19/USA/WA-S178/2020|EPI_ISL_430216|2020-03-20|1,hCoV-19/USA/WA-S178/2020|EPI_ISL_430216|2020-03-20|1,2020-03-20
hCoV-19/USA/WA-S196/2020|EPI_ISL_430234|2020-03-19|1,hCoV-19/USA/WA-S196/2020|EPI_ISL_430234|2020-03-19|1,2020-03-19
hCoV-19/USA/WA-S172/2020|EPI_ISL_430210|2020-03-19|1,hCoV-19/USA/WA-S172/2020|EPI_ISL_430210|2020-03-19|1,2020-03-19
hCoV-19/USA/WA-S124/2020|EPI_ISL_430161|2020-03-13|1,hCoV-19/USA/WA-S124/2020|EPI_ISL_430161|2020-03-13|1,2020-03-13
hCoV-19/USA/WA-S227/2020|EPI_ISL_430265|2020-03-20|2,hCoV-19/USA/WA-S227/2020|EPI_ISL_430265|2020-03-20|2,2020-03-20
hCoV-19/USA/WA-UW-3816/2020|EPI_ISL_427179|2020-03-26|1,hCoV-19/USA/WA-UW-3816/2020|EPI_ISL_427179|2020-03-26|1,2020-03-26
hCoV-19/USA/WA-S173/2020|EPI_ISL_430211|2020-03-19|1,hCoV-19/USA/WA-S173/2020|EPI_ISL_430211|2020-03-19|1,2020-03-19
hCoV-19/USA/WA_0441/2020|EPI_ISL_426444|2020-03-19|1,hCoV-19/USA/WA_0441/2020|EPI_ISL_426444|2020-03-19|1,2020-03-19
hCoV-19/USA/WA-S132/2020|EPI_ISL_430169|2020-03-13|1,hCoV-19/USA/WA-S132/2020|EPI_ISL_430169|2020-03-13|1,2020-03-13
hCoV-19/USA/WA-S210/2020|EPI_ISL_430248|2020-03-19|1,hCoV-19/USA/WA-S210/2020|EPI_ISL_430248|2020-03-19|1,2020-03-19
hCoV-19/USA/WA-S215/2020|EPI_ISL_430253|2020-03-20|2,hCoV-19/USA/WA-S215/2020|EPI_ISL_430253|2020-03-20|2,2020-03-20
hCoV-19/USA/WA-S257/2020|EPI_ISL_430295|2020-02-25|1,hCoV-19/USA/WA-S257/2020|EPI_ISL_430295|2020-02-25|1,2020-02-25
hCoV-19/USA/WA-UW372/2020|EPI_ISL_418939|2020-03-17|1,hCoV-19/USA/WA-UW372/2020|EPI_ISL_418939|2020-03-17|1,2020-03-17
hCoV-19/NewZealand/20VR2034/2020|EPI_ISL_456340|2020-04-01|1,hCoV-19/NewZealand/20VR2034/2020|EPI_ISL_456340|2020-04-01|1,2020-04-01
hCoV-19/USA/WA-UW299/2020|EPI_ISL_418867|2020-03-13|1,hCoV-19/USA/WA-UW299/2020|EPI_ISL_418867|2020-03-13|1,2020-03-13
hCoV-19/USA/WA-UW56/2020|EPI_ISL_415621|2020-03-09|1,hCoV-19/USA/WA-UW56/2020|EPI_ISL_415621|2020-03-09|1,2020-03-09
hCoV-19/USA/UN-UW-581/2020|EPI_ISL_430890|2020-03-12|1,hCoV-19/USA/UN-UW-581/2020|EPI_ISL_430890|2020-03-12|1,2020-03-12
hCoV-19/USA/WA-UW154/2020|EPI_ISL_416692|2020-03-14|1,hCoV-19/USA/WA-UW154/2020|EPI_ISL_416692|2020-03-14|1,2020-03-14
hCoV-19/USA/WA-S641/2020|EPI_ISL_438194|2020-04-18|1,hCoV-19/USA/WA-S641/2020|EPI_ISL_438194|2020-04-18|1,2020-04-18
hCoV-19/USA/WA-S920/2020|EPI_ISL_463410|2020-04-25|1,hCoV-19/USA/WA-S920/2020|EPI_ISL_463410|2020-04-25|1,2020-04-25
hCoV-19/USA/TX-DSHS-0180/2020|EPI_ISL_524061|2020-03-16|1,hCoV-19/USA/TX-DSHS-0180/2020|EPI_ISL_524061|2020-03-16|1,2020-03-16
hCoV-19/Canada/BC_1318414/2020|EPI_ISL_418818|2020-03-06|3,hCoV-19/Canada/BC_1318414/2020|EPI_ISL_418818|2020-03-06|3,2020-03-06
hCoV-19/USA/CA-CZB0110/2020|EPI_ISL_429059|2020-03-28|1,hCoV-19/USA/CA-CZB0110/2020|EPI_ISL_429059|2020-03-28|1,2020-03-28
hCoV-19/USA/CA-CZB-2476/2020|EPI_ISL_513878|2020-04-14|1,hCoV-19/USA/CA-CZB-2476/2020|EPI_ISL_513878|2020-04-14|1,2020-04-14
hCoV-19/USA/CA-CZB-2484/2020|EPI_ISL_513879|2020-04-15|1,hCoV-19/USA/CA-CZB-2484/2020|EPI_ISL_513879|2020-04-15|1,2020-04-15
hCoV-19/USA/UN-UW-547/2020|EPI_ISL_430886|2020-03-10|1,hCoV-19/USA/UN-UW-547/2020|EPI_ISL_430886|2020-03-10|1,2020-03-10
hCoV-19/USA/UN-UW219/2020|EPI_ISL_417368|2020-03-13|1,hCoV-19/USA/UN-UW219/2020|EPI_ISL_417368|2020-03-13|1,2020-03-13
hCoV-19/USA/WA-UW202/2020|EPI_ISL_417351|2020-03-12|1,hCoV-19/USA/WA-UW202/2020|EPI_ISL_417351|2020-03-12|1,2020-03-12
hCoV-19/USA/WA-UW57/2020|EPI_ISL_415622|2020-03-09|1,hCoV-19/USA/WA-UW57/2020|EPI_ISL_415622|2020-03-09|1,2020-03-09
hCoV-19/USA/CA-CZB-13353/2020|EPI_ISL_672446|2020-04-30|1,hCoV-19/USA/CA-CZB-13353/2020|EPI_ISL_672446|2020-04-30|1,2020-04-30
hCoV-19/USA/CA-QDX-2282/2020|EPI_ISL_604514|2020-03-15|4,hCoV-19/USA/CA-QDX-2282/2020|EPI_ISL_604514|2020-03-15|4,2020-03-15
hCoV-19/USA/WA-UW-2203/2020|EPI_ISL_426111|2020-03-25|1,hCoV-19/USA/WA-UW-2203/2020|EPI_ISL_426111|2020-03-25|1,2020-03-25
hCoV-19/USA/WA-UW-2053/2020|EPI_ISL_485978|2020-03-24|1,hCoV-19/USA/WA-UW-2053/2020|EPI_ISL_485978|2020-03-24|1,2020-03-24
hCoV-19/USA/WA-UW114/2020|EPI_ISL_416652|2020-03-11|1,hCoV-19/USA/WA-UW114/2020|EPI_ISL_416652|2020-03-11|1,2020-03-11
hCoV-19/Canada/QC-LSPQ-L00234577/2020|EPI_ISL_536060|2020-03-23|1,hCoV-19/Canada/QC-LSPQ-L00234577/2020|EPI_ISL_536060|2020-03-23|1,2020-03-23
hCoV-19/Canada/QC-LSPQ-L00234287/2020|EPI_ISL_536049|2020-03-23|5,hCoV-19/Canada/QC-LSPQ-L00234287/2020|EPI_ISL_536049|2020-03-23|5,2020-03-23
hCoV-19/Canada/QC-LSPQ-L00234602/2020|EPI_ISL_536061|2020-03-23|1,hCoV-19/Canada/QC-LSPQ-L00234602/2020|EPI_ISL_536061|2020-03-23|1,2020-03-23
hCoV-19/USA/WA-UW165/2020|EPI_ISL_416703|2020-03-13|1,hCoV-19/USA/WA-UW165/2020|EPI_ISL_416703|2020-03-13|1,2020-03-13
hCoV-19/USA/UT-UPHL-201206797/2020|EPI_ISL_672548|2020-04-06|1,hCoV-19/USA/UT-UPHL-201206797/2020|EPI_ISL_672548|2020-04-06|1,2020-04-06
hCoV-19/USA/WA-UW85/2020|EPI_ISL_416441|2020-03-10|1,hCoV-19/USA/WA-UW85/2020|EPI_ISL_416441|2020-03-10|1,2020-03-10
hCoV-19/USA/WA-UW-1426/2020|EPI_ISL_423008|2020-03-18|1,hCoV-19/USA/WA-UW-1426/2020|EPI_ISL_423008|2020-03-18|1,2020-03-18
hCoV-19/USA/CA-CDPH-UC1/2020|EPI_ISL_413557|2020-02-26|1,hCoV-19/USA/CA-CDPH-UC1/2020|EPI_ISL_413557|2020-02-26|1,2020-02-26
hCoV-19/USA/CA-CDPH018/2020|EPI_ISL_515911|2020-02-27|1,hCoV-19/USA/CA-CDPH018/2020|EPI_ISL_515911|2020-02-27|1,2020-02-27
hCoV-19/USA/WA-S710/2020|EPI_ISL_449880|2020-04-07|1,hCoV-19/USA/WA-S710/2020|EPI_ISL_449880|2020-04-07|1,2020-04-07
hCoV-19/USA/WA-UW-2230/2020|EPI_ISL_426120|2020-03-25|1,hCoV-19/USA/WA-UW-2230/2020|EPI_ISL_426120|2020-03-25|1,2020-03-25
hCoV-19/USA/CA-CZB0114/2020|EPI_ISL_429058|2020-03-28|1,hCoV-19/USA/CA-CZB0114/2020|EPI_ISL_429058|2020-03-28|1,2020-03-28
hCoV-19/USA/CA-CZB0141/2020|EPI_ISL_429054|2020-04-08|1,hCoV-19/USA/CA-CZB0141/2020|EPI_ISL_429054|2020-04-08|1,2020-04-08
hCoV-19/USA/CA-QDX-1513/2020|EPI_ISL_603767|2020-03-17|4,hCoV-19/USA/CA-QDX-1513/2020|EPI_ISL_603767|2020-03-17|4,2020-03-17
hCoV-19/USA/CA-QDX-2113/2020|EPI_ISL_604415|2020-03-18|1,hCoV-19/USA/CA-QDX-2113/2020|EPI_ISL_604415|2020-03-18|1,2020-03-18
hCoV-19/USA/CA-QDX-2405/2020|EPI_ISL_604673|2020-03-17|1,hCoV-19/USA/CA-QDX-2405/2020|EPI_ISL_604673|2020-03-17|1,2020-03-17
hCoV-19/USA/WA-UW-604/2020|EPI_ISL_430895|2020-03-13|2,hCoV-19/USA/WA-UW-604/2020|EPI_ISL_430895|2020-03-13|2,2020-03-13
hCoV-19/USA/WA-UW302/2020|EPI_ISL_418870|2020-03-16|1,hCoV-19/USA/WA-UW302/2020|EPI_ISL_418870|2020-03-16|1,2020-03-16
hCoV-19/USA/WA-S298/2020|EPI_ISL_430152|2020-03-05|1,hCoV-19/USA/WA-S298/2020|EPI_ISL_430152|2020-03-05|1,2020-03-05
hCoV-19/USA/WA-S579/2020|EPI_ISL_434339|2020-03-24|1,hCoV-19/USA/WA-S579/2020|EPI_ISL_434339|2020-03-24|1,2020-03-24
hCoV-19/USA/AZ_8135/2020|EPI_ISL_424849|2020-03-09|1,hCoV-19/USA/AZ_8135/2020|EPI_ISL_424849|2020-03-09|1,2020-03-09
hCoV-19/USA/WA-UW-4570/2020|EPI_ISL_460625|2020-03-31|1,hCoV-19/USA/WA-UW-4570/2020|EPI_ISL_460625|2020-03-31|1,2020-03-31
hCoV-19/USA/WA-S50/2020|EPI_ISL_417103|2020-03-05|2,hCoV-19/USA/WA-S50/2020|EPI_ISL_417103|2020-03-05|2,2020-03-05
hCoV-19/USA/WA-UW-3078/2020|EPI_ISL_486090|2020-03-28|1,hCoV-19/USA/WA-UW-3078/2020|EPI_ISL_486090|2020-03-28|1,2020-03-28
hCoV-19/USA/CA-QDX-2433/2020|EPI_ISL_604744|2020-03-15|1,hCoV-19/USA/CA-QDX-2433/2020|EPI_ISL_604744|2020-03-15|1,2020-03-15
hCoV-19/USA/CA-CZB096/2020|EPI_ISL_429041|2020-03-28|1,hCoV-19/USA/CA-CZB096/2020|EPI_ISL_429041|2020-03-28|1,2020-03-28
hCoV-19/USA/WA-UW141/2020|EPI_ISL_416679|2020-03-11|2,hCoV-19/USA/WA-UW141/2020|EPI_ISL_416679|2020-03-11|2,2020-03-11
hCoV-19/USA/WA-UW-1362/2020|EPI_ISL_424175|2020-03-17|1,hCoV-19/USA/WA-UW-1362/2020|EPI_ISL_424175|2020-03-17|1,2020-03-17
hCoV-19/USA/WA-UW-1656/2020|EPI_ISL_424198|2020-03-20|1,hCoV-19/USA/WA-UW-1656/2020|EPI_ISL_424198|2020-03-20|1,2020-03-20
hCoV-19/USA/WA-UW84/2020|EPI_ISL_416440|2020-03-10|1,hCoV-19/USA/WA-UW84/2020|EPI_ISL_416440|2020-03-10|1,2020-03-10
hCoV-19/USA/WA-UW42/2020|EPI_ISL_415607|2020-03-09|1,hCoV-19/USA/WA-UW42/2020|EPI_ISL_415607|2020-03-09|1,2020-03-09
